Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
viralrecon,exponential,0.05,40,32,RESHIV2,369.8999999999998,0, 0, 12, 112, 10, 5, 0, 0, 0, 2, 1, 1, 0, 0, 0, 7, 18, 8, 0, 4, 3, 0, 0, 0, 7, 7, 9,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=12; c5a.xlarge=112; d3.2xlarge=10; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=18; m5zn.xlarge=8; r5.2xlarge=0; r5.large=4; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=7; z1d.large=7; z1d.xlarge=9}
viralrecon,exponential,0.05,40,32,RESHIV3,369.8999999999998,0, 0, 6, 108, 14, 9, 0, 0, 0, 3, 1, 1, 0, 0, 0, 10, 16, 10, 0, 6, 3, 0, 0, 0, 8, 5, 6,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=108; d3.2xlarge=14; d3.xlarge=9; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=16; m5zn.xlarge=10; r5.2xlarge=0; r5.large=6; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=8; z1d.large=5; z1d.xlarge=6}
viralrecon,exponential,0.05,40,32,RESHIMAX,332.5799999999998,0, 0, 5, 77, 16, 4, 1, 0, 0, 8, 2, 5, 0, 0, 0, 25, 19, 10, 0, 3, 1, 0, 0, 0, 17, 7, 6,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=77; d3.2xlarge=16; d3.xlarge=4; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=8; m5.large=2; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=25; m5zn.large=19; m5zn.xlarge=10; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=17; z1d.large=7; z1d.xlarge=6}
viralrecon,exponential,0.05,40,32,RESHIFCFS,373.2299999999997,0, 0, 13, 113, 9, 5, 0, 0, 0, 3, 2, 0, 0, 0, 0, 13, 18, 6, 0, 5, 1, 0, 0, 0, 7, 6, 5,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=13; c5a.xlarge=113; d3.2xlarge=9; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=18; m5zn.xlarge=6; r5.2xlarge=0; r5.large=5; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=7; z1d.large=6; z1d.xlarge=5}
viralrecon,exponential,0.05,40,33,MINMIN,571.7099999999999,0, 0, 4, 61, 6, 6, 7, 0, 14, 3, 1, 10, 3, 6, 0, 16, 22, 8, 0, 11, 11, 0, 0, 0, 5, 4, 8,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=61; d3.2xlarge=6; d3.xlarge=6; i3.2xlarge=7; i3.large=0; i3.xlarge=14; m5.2xlarge=3; m5.large=1; m5.xlarge=10; m5a.2xlarge=3; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=16; m5zn.large=22; m5zn.xlarge=8; r5.2xlarge=0; r5.large=11; r5.xlarge=11; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=4; z1d.xlarge=8}
viralrecon,exponential,0.05,40,33,MAXMIN,531.89,31, 29, 10, 9, 10, 7, 7, 0, 0, 9, 0, 0, 1, 9, 0, 7, 11, 6, 0, 13, 18, 1, 4, 0, 0, 6, 18,{c5.2xlarge=31; c5.xlarge=29; c5a.2xlarge=10; c5a.xlarge=9; d3.2xlarge=10; d3.xlarge=7; i3.2xlarge=7; i3.large=0; i3.xlarge=0; m5.2xlarge=9; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=9; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=11; m5zn.xlarge=6; r5.2xlarge=0; r5.large=13; r5.xlarge=18; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=18}
viralrecon,exponential,0.05,40,33,MCT,566.62,24, 24, 8, 12, 13, 6, 7, 2, 0, 13, 0, 0, 1, 5, 0, 18, 10, 6, 0, 10, 25, 0, 2, 0, 0, 8, 12,{c5.2xlarge=24; c5.xlarge=24; c5a.2xlarge=8; c5a.xlarge=12; d3.2xlarge=13; d3.xlarge=6; i3.2xlarge=7; i3.large=2; i3.xlarge=0; m5.2xlarge=13; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=18; m5zn.large=10; m5zn.xlarge=6; r5.2xlarge=0; r5.large=10; r5.xlarge=25; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=12}
viralrecon,exponential,0.05,40,33,ROUNDROBIN,530.77,30, 56, 7, 0, 24, 3, 20, 0, 0, 19, 0, 0, 0, 4, 1, 8, 0, 2, 0, 14, 10, 0, 5, 0, 0, 1, 1,{c5.2xlarge=30; c5.xlarge=56; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=3; i3.2xlarge=20; i3.large=0; i3.xlarge=0; m5.2xlarge=19; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=14; r5.xlarge=10; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,exponential,0.05,40,33,STATIC,598.2699999999998,32, 59, 6, 6, 3, 3, 7, 0, 0, 8, 0, 0, 0, 3, 0, 20, 15, 6, 0, 4, 13, 0, 0, 0, 0, 6, 14,{c5.2xlarge=32; c5.xlarge=59; c5a.2xlarge=6; c5a.xlarge=6; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=7; i3.large=0; i3.xlarge=0; m5.2xlarge=8; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=20; m5zn.large=15; m5zn.xlarge=6; r5.2xlarge=0; r5.large=4; r5.xlarge=13; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=14}
viralrecon,exponential,0.05,40,33,NOML,524.3199999999998,54, 55, 10, 4, 2, 0, 0, 0, 0, 36, 0, 0, 6, 3, 3, 7, 5, 3, 0, 1, 2, 0, 0, 0, 0, 4, 10,{c5.2xlarge=54; c5.xlarge=55; c5a.2xlarge=10; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=36; m5.large=0; m5.xlarge=0; m5a.2xlarge=6; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=7; m5zn.large=5; m5zn.xlarge=3; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=10}
viralrecon,exponential,0.05,40,33,CUSTOMCLUSTERNOML,341.64999999999986,18, 12, 5, 16, 30, 2, 0, 22, 0, 65, 0, 0, 3, 2, 1, 9, 0, 9, 0, 0, 2, 0, 0, 0, 0, 0, 9,{c5.2xlarge=18; c5.xlarge=12; c5a.2xlarge=5; c5a.xlarge=16; d3.2xlarge=30; d3.xlarge=2; i3.2xlarge=0; i3.large=22; i3.xlarge=0; m5.2xlarge=65; m5.large=0; m5.xlarge=0; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=9}
viralrecon,exponential,0.05,40,33,TEXTDISTANCE,348.3999999999999,17, 16, 1, 6, 0, 2, 2, 3, 0, 69, 0, 0, 13, 12, 21, 10, 7, 12, 0, 7, 6, 1, 0, 0, 0, 0, 0,{c5.2xlarge=17; c5.xlarge=16; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=69; m5.large=0; m5.xlarge=0; m5a.2xlarge=13; m5a.large=12; m5a.xlarge=21; m5zn.2xlarge=10; m5zn.large=7; m5zn.xlarge=12; r5.2xlarge=0; r5.large=7; r5.xlarge=6; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,33,CRITICALPATH,327.02,29, 37, 22, 44, 2, 5, 1, 0, 0, 2, 0, 0, 0, 0, 0, 25, 13, 8, 0, 3, 0, 0, 0, 0, 0, 6, 9,{c5.2xlarge=29; c5.xlarge=37; c5a.2xlarge=22; c5a.xlarge=44; d3.2xlarge=2; d3.xlarge=5; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=25; m5zn.large=13; m5zn.xlarge=8; r5.2xlarge=0; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=9}
viralrecon,exponential,0.05,40,33,CRITICALPATHREVERSE,364.33999999999986,78, 13, 13, 39, 3, 7, 0, 0, 0, 6, 0, 0, 0, 0, 0, 10, 7, 6, 0, 4, 1, 0, 0, 0, 0, 7, 11,{c5.2xlarge=78; c5.xlarge=13; c5a.2xlarge=13; c5a.xlarge=39; d3.2xlarge=3; d3.xlarge=7; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=7; m5zn.xlarge=6; r5.2xlarge=0; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=11}
viralrecon,exponential,0.05,40,33,RESHIV2,561.92,82, 24, 14, 29, 2, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 6, 9, 5, 0, 3, 0, 0, 0, 0, 0, 6, 16,{c5.2xlarge=82; c5.xlarge=24; c5a.2xlarge=14; c5a.xlarge=29; d3.2xlarge=2; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=9; m5zn.xlarge=5; r5.2xlarge=0; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=16}
viralrecon,exponential,0.05,40,33,RESHIV3,561.92,63, 24, 14, 33, 3, 5, 0, 0, 0, 2, 0, 0, 0, 0, 0, 17, 9, 7, 0, 5, 1, 0, 0, 0, 0, 6, 17,{c5.2xlarge=63; c5.xlarge=24; c5a.2xlarge=14; c5a.xlarge=33; d3.2xlarge=3; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=17; m5zn.large=9; m5zn.xlarge=7; r5.2xlarge=0; r5.large=5; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=17}
viralrecon,exponential,0.05,40,33,RESHIMAX,528.1599999999999,52, 43, 5, 26, 2, 5, 1, 0, 0, 5, 0, 0, 0, 0, 0, 24, 10, 6, 0, 3, 0, 0, 0, 0, 0, 7, 17,{c5.2xlarge=52; c5.xlarge=43; c5a.2xlarge=5; c5a.xlarge=26; d3.2xlarge=2; d3.xlarge=5; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=24; m5zn.large=10; m5zn.xlarge=6; r5.2xlarge=0; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=17}
viralrecon,exponential,0.05,40,33,RESHIFCFS,563.87,56, 18, 20, 39, 2, 4, 0, 0, 0, 5, 0, 0, 0, 0, 0, 21, 9, 6, 0, 5, 0, 0, 0, 0, 0, 6, 15,{c5.2xlarge=56; c5.xlarge=18; c5a.2xlarge=20; c5a.xlarge=39; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=21; m5zn.large=9; m5zn.xlarge=6; r5.2xlarge=0; r5.large=5; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=15}
viralrecon,exponential,0.05,40,34,MINMIN,536.16,37, 24, 9, 9, 12, 8, 7, 0, 0, 7, 0, 0, 0, 9, 0, 17, 11, 5, 0, 11, 20, 0, 1, 0, 0, 5, 14,{c5.2xlarge=37; c5.xlarge=24; c5a.2xlarge=9; c5a.xlarge=9; d3.2xlarge=12; d3.xlarge=8; i3.2xlarge=7; i3.large=0; i3.xlarge=0; m5.2xlarge=7; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=9; m5a.xlarge=0; m5zn.2xlarge=17; m5zn.large=11; m5zn.xlarge=5; r5.2xlarge=0; r5.large=11; r5.xlarge=20; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=14}
viralrecon,exponential,0.05,40,34,MAXMIN,567.5499999999998,0, 21, 0, 12, 5, 5, 11, 0, 1, 7, 0, 9, 6, 0, 0, 29, 20, 6, 12, 0, 15, 23, 0, 2, 3, 19, 0,{c5.2xlarge=0; c5.xlarge=21; c5a.2xlarge=0; c5a.xlarge=12; d3.2xlarge=5; d3.xlarge=5; i3.2xlarge=11; i3.large=0; i3.xlarge=1; m5.2xlarge=7; m5.large=0; m5.xlarge=9; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=29; m5zn.large=20; m5zn.xlarge=6; r5.2xlarge=12; r5.large=0; r5.xlarge=15; r5a.2xlarge=23; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=19; z1d.xlarge=0}
viralrecon,exponential,0.05,40,34,MCT,565.2299999999999,0, 12, 0, 10, 4, 2, 6, 0, 3, 8, 0, 6, 3, 0, 0, 45, 20, 7, 4, 0, 13, 33, 0, 2, 5, 23, 0,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=0; c5a.xlarge=10; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=6; i3.large=0; i3.xlarge=3; m5.2xlarge=8; m5.large=0; m5.xlarge=6; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=45; m5zn.large=20; m5zn.xlarge=7; r5.2xlarge=4; r5.large=0; r5.xlarge=13; r5a.2xlarge=33; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=5; z1d.large=23; z1d.xlarge=0}
viralrecon,exponential,0.05,40,34,ROUNDROBIN,567.2999999999996,0, 2, 0, 15, 11, 0, 29, 3, 1, 0, 0, 6, 2, 0, 0, 41, 9, 1, 7, 0, 11, 41, 0, 13, 0, 13, 0,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=15; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=29; i3.large=3; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=6; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=41; m5zn.large=9; m5zn.xlarge=1; r5.2xlarge=7; r5.large=0; r5.xlarge=11; r5a.2xlarge=41; r5a.large=0; r5a.xlarge=13; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=0}
viralrecon,exponential,0.05,40,34,STATIC,696.3299999999998,0, 12, 0, 12, 1, 3, 7, 0, 0, 4, 0, 5, 3, 0, 0, 37, 21, 12, 4, 0, 19, 44, 0, 0, 4, 17, 0,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=0; c5a.xlarge=12; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=7; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=5; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=37; m5zn.large=21; m5zn.xlarge=12; r5.2xlarge=4; r5.large=0; r5.xlarge=19; r5a.2xlarge=44; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=17; z1d.xlarge=0}
viralrecon,exponential,0.05,40,34,NOML,364.02999999999986,0, 52, 0, 8, 2, 1, 1, 0, 0, 37, 0, 26, 10, 0, 0, 29, 11, 3, 5, 0, 4, 2, 0, 0, 5, 10, 0,{c5.2xlarge=0; c5.xlarge=52; c5a.2xlarge=0; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=37; m5.large=0; m5.xlarge=26; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=29; m5zn.large=11; m5zn.xlarge=3; r5.2xlarge=5; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=10; z1d.xlarge=0}
viralrecon,exponential,0.05,40,34,CUSTOMCLUSTERNOML,341.45999999999987,0, 16, 0, 5, 39, 2, 2, 6, 2, 39, 0, 2, 1, 0, 0, 22, 0, 8, 50, 0, 3, 0, 0, 0, 8, 0, 0,{c5.2xlarge=0; c5.xlarge=16; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=39; d3.xlarge=2; i3.2xlarge=2; i3.large=6; i3.xlarge=2; m5.2xlarge=39; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=22; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=50; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,34,TEXTDISTANCE,348.0699999999998,0, 12, 0, 5, 0, 2, 1, 4, 0, 20, 0, 32, 44, 0, 0, 28, 21, 11, 8, 0, 9, 3, 0, 2, 3, 0, 0,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=4; i3.xlarge=0; m5.2xlarge=20; m5.large=0; m5.xlarge=32; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=28; m5zn.large=21; m5zn.xlarge=11; r5.2xlarge=8; r5.large=0; r5.xlarge=9; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,34,CRITICALPATH,338.7599999999999,0, 45, 0, 42, 3, 3, 1, 0, 0, 3, 0, 2, 0, 0, 0, 50, 29, 6, 3, 0, 1, 0, 0, 0, 6, 11, 0,{c5.2xlarge=0; c5.xlarge=45; c5a.2xlarge=0; c5a.xlarge=42; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=50; m5zn.large=29; m5zn.xlarge=6; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=11; z1d.xlarge=0}
viralrecon,exponential,0.05,40,34,CRITICALPATHREVERSE,365.92999999999995,0, 27, 0, 40, 4, 5, 0, 0, 0, 4, 0, 2, 0, 0, 0, 63, 32, 7, 5, 0, 1, 0, 0, 0, 4, 11, 0,{c5.2xlarge=0; c5.xlarge=27; c5a.2xlarge=0; c5a.xlarge=40; d3.2xlarge=4; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=63; m5zn.large=32; m5zn.xlarge=7; r5.2xlarge=5; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=11; z1d.xlarge=0}
viralrecon,exponential,0.05,40,34,RESHIV2,364.14,0, 32, 0, 38, 3, 5, 0, 0, 0, 5, 0, 3, 0, 0, 0, 67, 27, 6, 2, 0, 3, 0, 0, 0, 4, 10, 0,{c5.2xlarge=0; c5.xlarge=32; c5a.2xlarge=0; c5a.xlarge=38; d3.2xlarge=3; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=67; m5zn.large=27; m5zn.xlarge=6; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=10; z1d.xlarge=0}
viralrecon,exponential,0.05,40,34,RESHIV3,364.14,0, 34, 0, 36, 4, 5, 0, 0, 0, 6, 0, 3, 0, 0, 0, 61, 28, 7, 3, 0, 3, 0, 0, 0, 4, 11, 0,{c5.2xlarge=0; c5.xlarge=34; c5a.2xlarge=0; c5a.xlarge=36; d3.2xlarge=4; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=61; m5zn.large=28; m5zn.xlarge=7; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=11; z1d.xlarge=0}
viralrecon,exponential,0.05,40,34,RESHIMAX,367.08,0, 34, 0, 40, 4, 6, 1, 0, 0, 4, 0, 2, 0, 0, 0, 56, 31, 8, 5, 0, 0, 0, 0, 0, 4, 10, 0,{c5.2xlarge=0; c5.xlarge=34; c5a.2xlarge=0; c5a.xlarge=40; d3.2xlarge=4; d3.xlarge=6; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=56; m5zn.large=31; m5zn.xlarge=8; r5.2xlarge=5; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=10; z1d.xlarge=0}
viralrecon,exponential,0.05,40,34,RESHIFCFS,367.4599999999999,0, 22, 0, 51, 2, 2, 0, 0, 0, 3, 0, 2, 0, 0, 0, 70, 27, 5, 2, 0, 2, 0, 0, 0, 6, 11, 0,{c5.2xlarge=0; c5.xlarge=22; c5a.2xlarge=0; c5a.xlarge=51; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=70; m5zn.large=27; m5zn.xlarge=5; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=11; z1d.xlarge=0}
viralrecon,exponential,0.05,40,35,MINMIN,537.2599999999999,0, 16, 0, 9, 7, 4, 5, 0, 3, 7, 0, 5, 3, 0, 0, 33, 25, 8, 7, 0, 21, 25, 0, 5, 2, 21, 0,{c5.2xlarge=0; c5.xlarge=16; c5a.2xlarge=0; c5a.xlarge=9; d3.2xlarge=7; d3.xlarge=4; i3.2xlarge=5; i3.large=0; i3.xlarge=3; m5.2xlarge=7; m5.large=0; m5.xlarge=5; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=33; m5zn.large=25; m5zn.xlarge=8; r5.2xlarge=7; r5.large=0; r5.xlarge=21; r5a.2xlarge=25; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=21; z1d.xlarge=0}
viralrecon,exponential,0.05,40,35,MAXMIN,566.16,12, 15, 46, 0, 0, 5, 0, 0, 7, 2, 0, 6, 16, 4, 10, 15, 0, 7, 7, 4, 0, 18, 11, 3, 12, 6, 0,{c5.2xlarge=12; c5.xlarge=15; c5a.2xlarge=46; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=7; m5.2xlarge=2; m5.large=0; m5.xlarge=6; m5a.2xlarge=16; m5a.large=4; m5a.xlarge=10; m5zn.2xlarge=15; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=7; r5.large=4; r5.xlarge=0; r5a.2xlarge=18; r5a.large=11; r5a.xlarge=3; z1d.2xlarge=12; z1d.large=6; z1d.xlarge=0}
viralrecon,exponential,0.05,40,35,MCT,669.11,11, 17, 35, 0, 0, 5, 0, 1, 6, 2, 0, 10, 8, 3, 8, 10, 0, 7, 10, 4, 0, 29, 7, 7, 12, 14, 0,{c5.2xlarge=11; c5.xlarge=17; c5a.2xlarge=35; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=6; m5.2xlarge=2; m5.large=0; m5.xlarge=10; m5a.2xlarge=8; m5a.large=3; m5a.xlarge=8; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=10; r5.large=4; r5.xlarge=0; r5a.2xlarge=29; r5a.large=7; r5a.xlarge=7; z1d.2xlarge=12; z1d.large=14; z1d.xlarge=0}
