Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.2,40,163,NOML,362.69999999999993,9, 15, 6, 5, 6, 7, 8, 0, 10, 6, 7, 17, 9, 4, 6, 5, 26, 0, 8, 0, 11, 3, 0, 9, 6, 12, 10,{c5.2xlarge=9; c5.xlarge=15; c5a.2xlarge=6; c5a.xlarge=5; d3.2xlarge=6; d3.xlarge=7; i3.2xlarge=8; i3.large=0; i3.xlarge=10; m5.2xlarge=6; m5.large=7; m5.xlarge=17; m5a.2xlarge=9; m5a.large=4; m5a.xlarge=6; m5zn.2xlarge=5; m5zn.large=26; m5zn.xlarge=0; r5.2xlarge=8; r5.large=0; r5.xlarge=11; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=9; z1d.2xlarge=6; z1d.large=12; z1d.xlarge=10},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,163,CUSTOMCLUSTERNOML,337.5999999999999,4, 26, 3, 8, 8, 12, 10, 0, 7, 8, 9, 17, 6, 7, 6, 4, 11, 0, 24, 0, 4, 8, 0, 2, 7, 6, 8,{c5.2xlarge=4; c5.xlarge=26; c5a.2xlarge=3; c5a.xlarge=8; d3.2xlarge=8; d3.xlarge=12; i3.2xlarge=10; i3.large=0; i3.xlarge=7; m5.2xlarge=8; m5.large=9; m5.xlarge=17; m5a.2xlarge=6; m5a.large=7; m5a.xlarge=6; m5zn.2xlarge=4; m5zn.large=11; m5zn.xlarge=0; r5.2xlarge=24; r5.large=0; r5.xlarge=4; r5a.2xlarge=8; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=7; z1d.large=6; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,163,TEXTDISTANCE,477.19999999999993,3, 21, 11, 13, 6, 7, 11, 0, 6, 4, 13, 15, 8, 11, 7, 2, 6, 0, 7, 0, 12, 11, 0, 9, 13, 4, 6,{c5.2xlarge=3; c5.xlarge=21; c5a.2xlarge=11; c5a.xlarge=13; d3.2xlarge=6; d3.xlarge=7; i3.2xlarge=11; i3.large=0; i3.xlarge=6; m5.2xlarge=4; m5.large=13; m5.xlarge=15; m5a.2xlarge=8; m5a.large=11; m5a.xlarge=7; m5zn.2xlarge=2; m5zn.large=6; m5zn.xlarge=0; r5.2xlarge=7; r5.large=0; r5.xlarge=12; r5a.2xlarge=11; r5a.large=0; r5a.xlarge=9; z1d.2xlarge=13; z1d.large=4; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,163,CRITICALPATH,359.98999999999984,4, 17, 4, 12, 6, 12, 6, 0, 12, 6, 7, 10, 5, 6, 5, 10, 32, 0, 9, 0, 8, 5, 0, 4, 11, 10, 4,{c5.2xlarge=4; c5.xlarge=17; c5a.2xlarge=4; c5a.xlarge=12; d3.2xlarge=6; d3.xlarge=12; i3.2xlarge=6; i3.large=0; i3.xlarge=12; m5.2xlarge=6; m5.large=7; m5.xlarge=10; m5a.2xlarge=5; m5a.large=6; m5a.xlarge=5; m5zn.2xlarge=10; m5zn.large=32; m5zn.xlarge=0; r5.2xlarge=9; r5.large=0; r5.xlarge=8; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=11; z1d.large=10; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,163,CRITICALPATHREVERSE,387.16999999999985,10, 16, 10, 11, 8, 8, 10, 0, 8, 3, 5, 12, 7, 2, 7, 2, 32, 0, 9, 0, 12, 9, 0, 5, 2, 14, 3,{c5.2xlarge=10; c5.xlarge=16; c5a.2xlarge=10; c5a.xlarge=11; d3.2xlarge=8; d3.xlarge=8; i3.2xlarge=10; i3.large=0; i3.xlarge=8; m5.2xlarge=3; m5.large=5; m5.xlarge=12; m5a.2xlarge=7; m5a.large=2; m5a.xlarge=7; m5zn.2xlarge=2; m5zn.large=32; m5zn.xlarge=0; r5.2xlarge=9; r5.large=0; r5.xlarge=12; r5a.2xlarge=9; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=14; z1d.xlarge=3},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,163,RESHIV2,561.6099999999998,9, 12, 9, 8, 7, 5, 4, 0, 7, 3, 12, 6, 6, 9, 4, 10, 27, 0, 6, 0, 15, 10, 0, 8, 6, 15, 7,{c5.2xlarge=9; c5.xlarge=12; c5a.2xlarge=9; c5a.xlarge=8; d3.2xlarge=7; d3.xlarge=5; i3.2xlarge=4; i3.large=0; i3.xlarge=7; m5.2xlarge=3; m5.large=12; m5.xlarge=6; m5a.2xlarge=6; m5a.large=9; m5a.xlarge=4; m5zn.2xlarge=10; m5zn.large=27; m5zn.xlarge=0; r5.2xlarge=6; r5.large=0; r5.xlarge=15; r5a.2xlarge=10; r5a.large=0; r5a.xlarge=8; z1d.2xlarge=6; z1d.large=15; z1d.xlarge=7},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,163,RESHIV3,370.02999999999975,4, 16, 10, 8, 9, 11, 7, 0, 9, 4, 9, 8, 9, 8, 6, 9, 27, 0, 8, 0, 9, 6, 0, 2, 3, 17, 6,{c5.2xlarge=4; c5.xlarge=16; c5a.2xlarge=10; c5a.xlarge=8; d3.2xlarge=9; d3.xlarge=11; i3.2xlarge=7; i3.large=0; i3.xlarge=9; m5.2xlarge=4; m5.large=9; m5.xlarge=8; m5a.2xlarge=9; m5a.large=8; m5a.xlarge=6; m5zn.2xlarge=9; m5zn.large=27; m5zn.xlarge=0; r5.2xlarge=8; r5.large=0; r5.xlarge=9; r5a.2xlarge=6; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=17; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,163,RESHIMAX,365.27999999999986,8, 17, 6, 9, 11, 6, 7, 0, 11, 7, 5, 6, 7, 7, 5, 3, 29, 0, 11, 0, 4, 8, 0, 10, 7, 10, 11,{c5.2xlarge=8; c5.xlarge=17; c5a.2xlarge=6; c5a.xlarge=9; d3.2xlarge=11; d3.xlarge=6; i3.2xlarge=7; i3.large=0; i3.xlarge=11; m5.2xlarge=7; m5.large=5; m5.xlarge=6; m5a.2xlarge=7; m5a.large=7; m5a.xlarge=5; m5zn.2xlarge=3; m5zn.large=29; m5zn.xlarge=0; r5.2xlarge=11; r5.large=0; r5.xlarge=4; r5a.2xlarge=8; r5a.large=0; r5a.xlarge=10; z1d.2xlarge=7; z1d.large=10; z1d.xlarge=11},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,163,RESHIFCFS,364.7699999999999,16, 15, 5, 12, 5, 5, 4, 0, 6, 5, 9, 13, 2, 7, 10, 5, 35, 0, 12, 0, 8, 4, 0, 6, 7, 9, 6,{c5.2xlarge=16; c5.xlarge=15; c5a.2xlarge=5; c5a.xlarge=12; d3.2xlarge=5; d3.xlarge=5; i3.2xlarge=4; i3.large=0; i3.xlarge=6; m5.2xlarge=5; m5.large=9; m5.xlarge=13; m5a.2xlarge=2; m5a.large=7; m5a.xlarge=10; m5zn.2xlarge=5; m5zn.large=35; m5zn.xlarge=0; r5.2xlarge=12; r5.large=0; r5.xlarge=8; r5a.2xlarge=4; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=7; z1d.large=9; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,164,MINMIN,550.5099999999999,0, 8, 8, 19, 2, 4, 4, 1, 6, 2, 2, 2, 5, 22, 0, 0, 41, 25, 3, 3, 24, 0, 4, 2, 0, 19, 0,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=8; c5a.xlarge=19; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=4; i3.large=1; i3.xlarge=6; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=5; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=41; m5zn.xlarge=25; r5.2xlarge=3; r5.large=3; r5.xlarge=24; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=19; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.2,40,164,MAXMIN,558.7599999999999,0, 12, 5, 16, 3, 3, 4, 2, 11, 2, 6, 13, 3, 19, 3, 0, 37, 14, 3, 6, 22, 0, 7, 3, 0, 12, 0,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=5; c5a.xlarge=16; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=4; i3.large=2; i3.xlarge=11; m5.2xlarge=2; m5.large=6; m5.xlarge=13; m5a.2xlarge=3; m5a.large=19; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=37; m5zn.xlarge=14; r5.2xlarge=3; r5.large=6; r5.xlarge=22; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.2,40,164,MCT,672.6399999999998,0, 7, 7, 21, 2, 3, 4, 1, 6, 2, 4, 2, 4, 24, 2, 0, 25, 27, 3, 3, 28, 0, 3, 6, 0, 22, 0,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=7; c5a.xlarge=21; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=4; i3.large=1; i3.xlarge=6; m5.2xlarge=2; m5.large=4; m5.xlarge=2; m5a.2xlarge=4; m5a.large=24; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=25; m5zn.xlarge=27; r5.2xlarge=3; r5.large=3; r5.xlarge=28; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=22; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.2,40,164,ROUNDROBIN,537.8199999999998,0, 7, 0, 7, 3, 0, 8, 1, 14, 5, 0, 17, 2, 25, 3, 0, 24, 18, 2, 1, 50, 0, 5, 7, 0, 7, 0,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=7; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=8; i3.large=1; i3.xlarge=14; m5.2xlarge=5; m5.large=0; m5.xlarge=17; m5a.2xlarge=2; m5a.large=25; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=24; m5zn.xlarge=18; r5.2xlarge=2; r5.large=1; r5.xlarge=50; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.2,40,164,STATIC,657.1499999999997,0, 6, 3, 15, 1, 4, 1, 1, 6, 5, 2, 7, 3, 14, 0, 0, 41, 21, 2, 3, 54, 0, 0, 1, 0, 15, 0,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=3; c5a.xlarge=15; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=1; i3.xlarge=6; m5.2xlarge=5; m5.large=2; m5.xlarge=7; m5a.2xlarge=3; m5a.large=14; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=41; m5zn.xlarge=21; r5.2xlarge=2; r5.large=3; r5.xlarge=54; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=15; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.2,40,164,NOML,365.9699999999999,0, 11, 4, 13, 8, 10, 8, 7, 8, 9, 6, 5, 9, 7, 8, 0, 24, 18, 9, 9, 4, 0, 5, 8, 0, 15, 0,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=4; c5a.xlarge=13; d3.2xlarge=8; d3.xlarge=10; i3.2xlarge=8; i3.large=7; i3.xlarge=8; m5.2xlarge=9; m5.large=6; m5.xlarge=5; m5a.2xlarge=9; m5a.large=7; m5a.xlarge=8; m5zn.2xlarge=0; m5zn.large=24; m5zn.xlarge=18; r5.2xlarge=9; r5.large=9; r5.xlarge=4; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=15; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.2,40,164,CUSTOMCLUSTERNOML,351.2799999999999,0, 13, 4, 9, 11, 7, 12, 7, 7, 8, 6, 10, 8, 7, 9, 0, 17, 15, 14, 9, 5, 0, 6, 11, 0, 10, 0,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=4; c5a.xlarge=9; d3.2xlarge=11; d3.xlarge=7; i3.2xlarge=12; i3.large=7; i3.xlarge=7; m5.2xlarge=8; m5.large=6; m5.xlarge=10; m5a.2xlarge=8; m5a.large=7; m5a.xlarge=9; m5zn.2xlarge=0; m5zn.large=17; m5zn.xlarge=15; r5.2xlarge=14; r5.large=9; r5.xlarge=5; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=11; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.2,40,164,TEXTDISTANCE,476.9399999999999,0, 8, 4, 12, 8, 10, 11, 13, 6, 4, 8, 6, 8, 16, 11, 0, 8, 28, 3, 6, 11, 0, 14, 4, 0, 6, 0,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=4; c5a.xlarge=12; d3.2xlarge=8; d3.xlarge=10; i3.2xlarge=11; i3.large=13; i3.xlarge=6; m5.2xlarge=4; m5.large=8; m5.xlarge=6; m5a.2xlarge=8; m5a.large=16; m5a.xlarge=11; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=28; r5.2xlarge=3; r5.large=6; r5.xlarge=11; r5a.2xlarge=0; r5a.large=14; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.2,40,164,CRITICALPATH,325.9199999999999,0, 12, 3, 9, 3, 6, 10, 6, 2, 6, 10, 8, 4, 8, 6, 0, 35, 19, 8, 9, 7, 0, 9, 5, 0, 20, 0,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=3; c5a.xlarge=9; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=10; i3.large=6; i3.xlarge=2; m5.2xlarge=6; m5.large=10; m5.xlarge=8; m5a.2xlarge=4; m5a.large=8; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=35; m5zn.xlarge=19; r5.2xlarge=8; r5.large=9; r5.xlarge=7; r5a.2xlarge=0; r5a.large=9; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=20; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.2,40,164,CRITICALPATHREVERSE,458.2499999999999,0, 13, 10, 14, 6, 3, 8, 12, 5, 5, 6, 11, 3, 10, 8, 0, 27, 19, 2, 6, 6, 0, 6, 8, 0, 17, 0,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=10; c5a.xlarge=14; d3.2xlarge=6; d3.xlarge=3; i3.2xlarge=8; i3.large=12; i3.xlarge=5; m5.2xlarge=5; m5.large=6; m5.xlarge=11; m5a.2xlarge=3; m5a.large=10; m5a.xlarge=8; m5zn.2xlarge=0; m5zn.large=27; m5zn.xlarge=19; r5.2xlarge=2; r5.large=6; r5.xlarge=6; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=17; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.2,40,164,RESHIV2,354.2199999999998,0, 11, 6, 19, 6, 6, 14, 9, 7, 6, 4, 10, 10, 7, 6, 0, 28, 9, 7, 8, 3, 0, 10, 3, 0, 17, 0,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=6; c5a.xlarge=19; d3.2xlarge=6; d3.xlarge=6; i3.2xlarge=14; i3.large=9; i3.xlarge=7; m5.2xlarge=6; m5.large=4; m5.xlarge=10; m5a.2xlarge=10; m5a.large=7; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=28; m5zn.xlarge=9; r5.2xlarge=7; r5.large=8; r5.xlarge=3; r5a.2xlarge=0; r5a.large=10; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=17; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
