Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.05,40,0,MINMIN,2790.159999999992,0, 53, 85, 53, 80, 58, 17, 19, 0, 52, 26, 80, 38, 0, 48, 83, 0, 29, 0, 26, 51, 59, 70, 42, 0, 0, 31,{c5.2xlarge=0; c5.xlarge=53; c5a.2xlarge=85; c5a.xlarge=53; d3.2xlarge=80; d3.xlarge=58; i3.2xlarge=17; i3.large=19; i3.xlarge=0; m5.2xlarge=52; m5.large=26; m5.xlarge=80; m5a.2xlarge=38; m5a.large=0; m5a.xlarge=48; m5zn.2xlarge=83; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=26; r5.xlarge=51; r5a.2xlarge=59; r5a.large=70; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=31},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.05,40,0,RESHIV3,2763.659999999995,0, 55, 83, 58, 65, 60, 22, 28, 0, 53, 33, 65, 38, 0, 46, 86, 0, 33, 0, 30, 52, 48, 68, 45, 0, 0, 32,{c5.2xlarge=0; c5.xlarge=55; c5a.2xlarge=83; c5a.xlarge=58; d3.2xlarge=65; d3.xlarge=60; i3.2xlarge=22; i3.large=28; i3.xlarge=0; m5.2xlarge=53; m5.large=33; m5.xlarge=65; m5a.2xlarge=38; m5a.large=0; m5a.xlarge=46; m5zn.2xlarge=86; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=30; r5.xlarge=52; r5a.2xlarge=48; r5a.large=68; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=32},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.05,40,0,RESHIMAX,2762.1199999999953,0, 53, 83, 62, 71, 52, 21, 27, 0, 59, 34, 79, 34, 0, 41, 78, 0, 34, 0, 28, 53, 50, 64, 45, 0, 0, 32,{c5.2xlarge=0; c5.xlarge=53; c5a.2xlarge=83; c5a.xlarge=62; d3.2xlarge=71; d3.xlarge=52; i3.2xlarge=21; i3.large=27; i3.xlarge=0; m5.2xlarge=59; m5.large=34; m5.xlarge=79; m5a.2xlarge=34; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=78; m5zn.large=0; m5zn.xlarge=34; r5.2xlarge=0; r5.large=28; r5.xlarge=53; r5a.2xlarge=50; r5a.large=64; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=32},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.05,40,0,RESHIFCFS,2764.279999999995,0, 56, 79, 59, 80, 53, 24, 25, 0, 61, 32, 66, 40, 0, 41, 80, 0, 35, 0, 33, 57, 48, 60, 43, 0, 0, 28,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=79; c5a.xlarge=59; d3.2xlarge=80; d3.xlarge=53; i3.2xlarge=24; i3.large=25; i3.xlarge=0; m5.2xlarge=61; m5.large=32; m5.xlarge=66; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=80; m5zn.large=0; m5zn.xlarge=35; r5.2xlarge=0; r5.large=33; r5.xlarge=57; r5a.2xlarge=48; r5a.large=60; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.05,40,1,MINMIN,2805.3999999999946,0, 55, 88, 61, 75, 61, 17, 18, 0, 54, 58, 79, 37, 0, 42, 85, 0, 27, 0, 28, 54, 53, 70, 38, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=55; c5a.2xlarge=88; c5a.xlarge=61; d3.2xlarge=75; d3.xlarge=61; i3.2xlarge=17; i3.large=18; i3.xlarge=0; m5.2xlarge=54; m5.large=58; m5.xlarge=79; m5a.2xlarge=37; m5a.large=0; m5a.xlarge=42; m5zn.2xlarge=85; m5zn.large=0; m5zn.xlarge=27; r5.2xlarge=0; r5.large=28; r5.xlarge=54; r5a.2xlarge=53; r5a.large=70; r5a.xlarge=38; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,1,MAXMIN,2814.059999999995,0, 57, 87, 64, 72, 57, 20, 18, 0, 56, 51, 79, 44, 0, 37, 84, 0, 28, 0, 27, 50, 60, 67, 42, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=57; c5a.2xlarge=87; c5a.xlarge=64; d3.2xlarge=72; d3.xlarge=57; i3.2xlarge=20; i3.large=18; i3.xlarge=0; m5.2xlarge=56; m5.large=51; m5.xlarge=79; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=37; m5zn.2xlarge=84; m5zn.large=0; m5zn.xlarge=28; r5.2xlarge=0; r5.large=27; r5.xlarge=50; r5a.2xlarge=60; r5a.large=67; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,1,MCT,2798.1199999999944,0, 54, 90, 58, 78, 59, 21, 25, 0, 45, 50, 82, 34, 0, 41, 85, 0, 31, 0, 29, 49, 53, 69, 47, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=90; c5a.xlarge=58; d3.2xlarge=78; d3.xlarge=59; i3.2xlarge=21; i3.large=25; i3.xlarge=0; m5.2xlarge=45; m5.large=50; m5.xlarge=82; m5a.2xlarge=34; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=85; m5zn.large=0; m5zn.xlarge=31; r5.2xlarge=0; r5.large=29; r5.xlarge=49; r5a.2xlarge=53; r5a.large=69; r5a.xlarge=47; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,1,ROUNDROBIN,3108.5199999999963,0, 49, 85, 68, 83, 54, 34, 10, 0, 35, 86, 31, 68, 0, 36, 63, 0, 16, 0, 34, 47, 60, 102, 39, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=49; c5a.2xlarge=85; c5a.xlarge=68; d3.2xlarge=83; d3.xlarge=54; i3.2xlarge=34; i3.large=10; i3.xlarge=0; m5.2xlarge=35; m5.large=86; m5.xlarge=31; m5a.2xlarge=68; m5a.large=0; m5a.xlarge=36; m5zn.2xlarge=63; m5zn.large=0; m5zn.xlarge=16; r5.2xlarge=0; r5.large=34; r5.xlarge=47; r5a.2xlarge=60; r5a.large=102; r5a.xlarge=39; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,1,STATIC,2911.2699999999954,0, 54, 84, 60, 75, 56, 22, 19, 0, 50, 60, 84, 39, 0, 43, 82, 0, 29, 0, 29, 52, 57, 65, 40, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=84; c5a.xlarge=60; d3.2xlarge=75; d3.xlarge=56; i3.2xlarge=22; i3.large=19; i3.xlarge=0; m5.2xlarge=50; m5.large=60; m5.xlarge=84; m5a.2xlarge=39; m5a.large=0; m5a.xlarge=43; m5zn.2xlarge=82; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=29; r5.xlarge=52; r5a.2xlarge=57; r5a.large=65; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,1,NOML,3100.1399999999935,0, 64, 82, 67, 44, 37, 21, 20, 0, 56, 55, 69, 54, 0, 52, 81, 0, 31, 0, 31, 55, 61, 68, 52, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=64; c5a.2xlarge=82; c5a.xlarge=67; d3.2xlarge=44; d3.xlarge=37; i3.2xlarge=21; i3.large=20; i3.xlarge=0; m5.2xlarge=56; m5.large=55; m5.xlarge=69; m5a.2xlarge=54; m5a.large=0; m5a.xlarge=52; m5zn.2xlarge=81; m5zn.large=0; m5zn.xlarge=31; r5.2xlarge=0; r5.large=31; r5.xlarge=55; r5a.2xlarge=61; r5a.large=68; r5a.xlarge=52; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,1,CUSTOMCLUSTERNOML,2827.4199999999946,0, 59, 83, 51, 72, 55, 31, 26, 0, 55, 54, 82, 34, 0, 45, 82, 0, 33, 0, 26, 55, 46, 63, 48, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=59; c5a.2xlarge=83; c5a.xlarge=51; d3.2xlarge=72; d3.xlarge=55; i3.2xlarge=31; i3.large=26; i3.xlarge=0; m5.2xlarge=55; m5.large=54; m5.xlarge=82; m5a.2xlarge=34; m5a.large=0; m5a.xlarge=45; m5zn.2xlarge=82; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=26; r5.xlarge=55; r5a.2xlarge=46; r5a.large=63; r5a.xlarge=48; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,1,TEXTDISTANCE,2839.929999999995,0, 59, 62, 50, 72, 50, 23, 30, 0, 57, 60, 75, 47, 0, 49, 74, 0, 33, 0, 32, 47, 58, 70, 52, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=59; c5a.2xlarge=62; c5a.xlarge=50; d3.2xlarge=72; d3.xlarge=50; i3.2xlarge=23; i3.large=30; i3.xlarge=0; m5.2xlarge=57; m5.large=60; m5.xlarge=75; m5a.2xlarge=47; m5a.large=0; m5a.xlarge=49; m5zn.2xlarge=74; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=32; r5.xlarge=47; r5a.2xlarge=58; r5a.large=70; r5a.xlarge=52; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,1,CRITICALPATH,2779.829999999995,0, 56, 80, 60, 73, 55, 23, 27, 0, 55, 59, 80, 37, 0, 43, 87, 0, 33, 0, 28, 56, 38, 60, 50, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=80; c5a.xlarge=60; d3.2xlarge=73; d3.xlarge=55; i3.2xlarge=23; i3.large=27; i3.xlarge=0; m5.2xlarge=55; m5.large=59; m5.xlarge=80; m5a.2xlarge=37; m5a.large=0; m5a.xlarge=43; m5zn.2xlarge=87; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=28; r5.xlarge=56; r5a.2xlarge=38; r5a.large=60; r5a.xlarge=50; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,1,CRITICALPATHREVERSE,2779.9299999999953,0, 61, 77, 59, 68, 58, 22, 27, 0, 55, 57, 70, 42, 0, 38, 86, 0, 31, 0, 31, 58, 41, 72, 47, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=61; c5a.2xlarge=77; c5a.xlarge=59; d3.2xlarge=68; d3.xlarge=58; i3.2xlarge=22; i3.large=27; i3.xlarge=0; m5.2xlarge=55; m5.large=57; m5.xlarge=70; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=38; m5zn.2xlarge=86; m5zn.large=0; m5zn.xlarge=31; r5.2xlarge=0; r5.large=31; r5.xlarge=58; r5a.2xlarge=41; r5a.large=72; r5a.xlarge=47; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,1,RESHIV2,2782.139999999996,0, 59, 85, 62, 73, 57, 21, 25, 0, 53, 57, 72, 37, 0, 45, 71, 0, 35, 0, 30, 56, 55, 62, 45, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=59; c5a.2xlarge=85; c5a.xlarge=62; d3.2xlarge=73; d3.xlarge=57; i3.2xlarge=21; i3.large=25; i3.xlarge=0; m5.2xlarge=53; m5.large=57; m5.xlarge=72; m5a.2xlarge=37; m5a.large=0; m5a.xlarge=45; m5zn.2xlarge=71; m5zn.large=0; m5zn.xlarge=35; r5.2xlarge=0; r5.large=30; r5.xlarge=56; r5a.2xlarge=55; r5a.large=62; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,1,RESHIV3,2781.5599999999945,0, 60, 76, 63, 72, 57, 23, 25, 0, 56, 59, 65, 39, 0, 42, 79, 0, 36, 0, 31, 56, 47, 64, 50, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=60; c5a.2xlarge=76; c5a.xlarge=63; d3.2xlarge=72; d3.xlarge=57; i3.2xlarge=23; i3.large=25; i3.xlarge=0; m5.2xlarge=56; m5.large=59; m5.xlarge=65; m5a.2xlarge=39; m5a.large=0; m5a.xlarge=42; m5zn.2xlarge=79; m5zn.large=0; m5zn.xlarge=36; r5.2xlarge=0; r5.large=31; r5.xlarge=56; r5a.2xlarge=47; r5a.large=64; r5a.xlarge=50; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,1,RESHIMAX,2779.7599999999948,0, 59, 76, 65, 70, 61, 21, 25, 0, 57, 58, 77, 36, 0, 39, 89, 0, 35, 0, 26, 54, 46, 66, 40, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=59; c5a.2xlarge=76; c5a.xlarge=65; d3.2xlarge=70; d3.xlarge=61; i3.2xlarge=21; i3.large=25; i3.xlarge=0; m5.2xlarge=57; m5.large=58; m5.xlarge=77; m5a.2xlarge=36; m5a.large=0; m5a.xlarge=39; m5zn.2xlarge=89; m5zn.large=0; m5zn.xlarge=35; r5.2xlarge=0; r5.large=26; r5.xlarge=54; r5a.2xlarge=46; r5a.large=66; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,1,RESHIFCFS,2781.869999999996,0, 59, 75, 59, 66, 60, 29, 28, 0, 57, 59, 72, 40, 0, 42, 81, 0, 32, 0, 33, 52, 44, 62, 50, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=59; c5a.2xlarge=75; c5a.xlarge=59; d3.2xlarge=66; d3.xlarge=60; i3.2xlarge=29; i3.large=28; i3.xlarge=0; m5.2xlarge=57; m5.large=59; m5.xlarge=72; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=42; m5zn.2xlarge=81; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=0; r5.large=33; r5.xlarge=52; r5a.2xlarge=44; r5a.large=62; r5a.xlarge=50; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,2,MINMIN,2793.199999999994,29, 27, 27, 0, 0, 90, 38, 20, 61, 49, 28, 0, 19, 40, 0, 0, 27, 113, 94, 82, 0, 0, 86, 22, 0, 60, 88,{c5.2xlarge=29; c5.xlarge=27; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=90; i3.2xlarge=38; i3.large=20; i3.xlarge=61; m5.2xlarge=49; m5.large=28; m5.xlarge=0; m5a.2xlarge=19; m5a.large=40; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=27; m5zn.xlarge=113; r5.2xlarge=94; r5.large=82; r5.xlarge=0; r5a.2xlarge=0; r5a.large=86; r5a.xlarge=22; z1d.2xlarge=0; z1d.large=60; z1d.xlarge=88},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,2,MAXMIN,2797.1699999999946,30, 26, 30, 0, 0, 81, 38, 22, 60, 50, 30, 0, 19, 34, 0, 0, 31, 122, 105, 76, 0, 0, 94, 15, 0, 56, 81,{c5.2xlarge=30; c5.xlarge=26; c5a.2xlarge=30; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=81; i3.2xlarge=38; i3.large=22; i3.xlarge=60; m5.2xlarge=50; m5.large=30; m5.xlarge=0; m5a.2xlarge=19; m5a.large=34; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=31; m5zn.xlarge=122; r5.2xlarge=105; r5.large=76; r5.xlarge=0; r5a.2xlarge=0; r5a.large=94; r5a.xlarge=15; z1d.2xlarge=0; z1d.large=56; z1d.xlarge=81},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
