Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
eager,normal,0.2,40,0,MINMIN,259.1799999999999,0, 54, 84, 58, 73, 54, 20, 20, 0, 51, 28, 72, 41, 0, 40, 94, 0, 33, 0, 28, 52, 62, 68, 40, 0, 0, 28,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=84; c5a.xlarge=58; d3.2xlarge=73; d3.xlarge=54; i3.2xlarge=20; i3.large=20; i3.xlarge=0; m5.2xlarge=51; m5.large=28; m5.xlarge=72; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=40; m5zn.2xlarge=94; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=28; r5.xlarge=52; r5a.2xlarge=62; r5a.large=68; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
eager,normal,0.2,40,43,MINMIN,239.4199999999999,86, 28, 52, 143, 47, 81, 0, 20, 61, 66, 26, 0, 42, 0, 21, 0, 0, 116, 46, 26, 0, 20, 0, 62, 0, 28, 29,{c5.2xlarge=86; c5.xlarge=28; c5a.2xlarge=52; c5a.xlarge=143; d3.2xlarge=47; d3.xlarge=81; i3.2xlarge=0; i3.large=20; i3.xlarge=61; m5.2xlarge=66; m5.large=26; m5.xlarge=0; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=116; r5.2xlarge=46; r5.large=26; r5.xlarge=0; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=62; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=29},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,normal,0.2,40,43,MAXMIN,239.40999999999985,87, 28, 52, 147, 47, 76, 0, 20, 61, 69, 25, 0, 39, 0, 20, 0, 0, 118, 44, 27, 0, 23, 0, 61, 0, 28, 28,{c5.2xlarge=87; c5.xlarge=28; c5a.2xlarge=52; c5a.xlarge=147; d3.2xlarge=47; d3.xlarge=76; i3.2xlarge=0; i3.large=20; i3.xlarge=61; m5.2xlarge=69; m5.large=25; m5.xlarge=0; m5a.2xlarge=39; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=118; r5.2xlarge=44; r5.large=27; r5.xlarge=0; r5a.2xlarge=23; r5a.large=0; r5a.xlarge=61; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=28},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,normal,0.2,40,43,MCT,242.17999999999986,87, 27, 53, 143, 46, 76, 0, 19, 61, 71, 25, 0, 39, 0, 20, 0, 0, 119, 46, 27, 0, 21, 0, 61, 0, 29, 30,{c5.2xlarge=87; c5.xlarge=27; c5a.2xlarge=53; c5a.xlarge=143; d3.2xlarge=46; d3.xlarge=76; i3.2xlarge=0; i3.large=19; i3.xlarge=61; m5.2xlarge=71; m5.large=25; m5.xlarge=0; m5a.2xlarge=39; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=119; r5.2xlarge=46; r5.large=27; r5.xlarge=0; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=61; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=30},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,normal,0.2,40,43,ROUNDROBIN,242.9599999999999,84, 27, 54, 143, 46, 76, 0, 20, 60, 68, 25, 0, 41, 0, 21, 0, 0, 117, 46, 28, 0, 19, 0, 61, 0, 28, 36,{c5.2xlarge=84; c5.xlarge=27; c5a.2xlarge=54; c5a.xlarge=143; d3.2xlarge=46; d3.xlarge=76; i3.2xlarge=0; i3.large=20; i3.xlarge=60; m5.2xlarge=68; m5.large=25; m5.xlarge=0; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=117; r5.2xlarge=46; r5.large=28; r5.xlarge=0; r5a.2xlarge=19; r5a.large=0; r5a.xlarge=61; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=36},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,normal,0.2,40,43,STATIC,240.0699999999999,89, 30, 53, 153, 45, 75, 0, 17, 54, 63, 24, 0, 35, 0, 19, 0, 0, 137, 44, 23, 0, 18, 0, 56, 0, 30, 35,{c5.2xlarge=89; c5.xlarge=30; c5a.2xlarge=53; c5a.xlarge=153; d3.2xlarge=45; d3.xlarge=75; i3.2xlarge=0; i3.large=17; i3.xlarge=54; m5.2xlarge=63; m5.large=24; m5.xlarge=0; m5a.2xlarge=35; m5a.large=0; m5a.xlarge=19; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=137; r5.2xlarge=44; r5.large=23; r5.xlarge=0; r5a.2xlarge=18; r5a.large=0; r5a.xlarge=56; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=35},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,normal,0.2,40,43,NOML,249.29999999999984,88, 28, 52, 144, 47, 80, 0, 20, 59, 68, 27, 0, 42, 0, 21, 0, 0, 114, 47, 26, 0, 19, 0, 60, 0, 30, 28,{c5.2xlarge=88; c5.xlarge=28; c5a.2xlarge=52; c5a.xlarge=144; d3.2xlarge=47; d3.xlarge=80; i3.2xlarge=0; i3.large=20; i3.xlarge=59; m5.2xlarge=68; m5.large=27; m5.xlarge=0; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=114; r5.2xlarge=47; r5.large=26; r5.xlarge=0; r5a.2xlarge=19; r5a.large=0; r5a.xlarge=60; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=28},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,normal,0.2,40,43,CUSTOMCLUSTERNOML,252.4299999999999,86, 27, 53, 143, 48, 76, 0, 20, 61, 71, 25, 0, 41, 0, 20, 0, 0, 115, 45, 28, 0, 20, 0, 62, 0, 30, 29,{c5.2xlarge=86; c5.xlarge=27; c5a.2xlarge=53; c5a.xlarge=143; d3.2xlarge=48; d3.xlarge=76; i3.2xlarge=0; i3.large=20; i3.xlarge=61; m5.2xlarge=71; m5.large=25; m5.xlarge=0; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=115; r5.2xlarge=45; r5.large=28; r5.xlarge=0; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=62; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=29},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,normal,0.2,40,43,TEXTDISTANCE,243.70999999999984,85, 27, 53, 145, 46, 79, 0, 20, 59, 70, 27, 0, 42, 0, 20, 0, 0, 116, 43, 28, 0, 19, 0, 63, 0, 29, 29,{c5.2xlarge=85; c5.xlarge=27; c5a.2xlarge=53; c5a.xlarge=145; d3.2xlarge=46; d3.xlarge=79; i3.2xlarge=0; i3.large=20; i3.xlarge=59; m5.2xlarge=70; m5.large=27; m5.xlarge=0; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=116; r5.2xlarge=43; r5.large=28; r5.xlarge=0; r5a.2xlarge=19; r5a.large=0; r5a.xlarge=63; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=29},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,normal,0.2,40,43,CRITICALPATH,238.21999999999983,86, 28, 54, 144, 46, 78, 0, 20, 59, 70, 26, 0, 41, 0, 21, 0, 0, 117, 44, 27, 0, 20, 0, 61, 0, 29, 29,{c5.2xlarge=86; c5.xlarge=28; c5a.2xlarge=54; c5a.xlarge=144; d3.2xlarge=46; d3.xlarge=78; i3.2xlarge=0; i3.large=20; i3.xlarge=59; m5.2xlarge=70; m5.large=26; m5.xlarge=0; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=117; r5.2xlarge=44; r5.large=27; r5.xlarge=0; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=61; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=29},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,normal,0.2,40,43,CRITICALPATHREVERSE,237.96999999999986,82, 28, 53, 142, 46, 78, 0, 20, 59, 70, 25, 0, 42, 0, 20, 0, 0, 117, 46, 27, 0, 20, 0, 63, 0, 31, 31,{c5.2xlarge=82; c5.xlarge=28; c5a.2xlarge=53; c5a.xlarge=142; d3.2xlarge=46; d3.xlarge=78; i3.2xlarge=0; i3.large=20; i3.xlarge=59; m5.2xlarge=70; m5.large=25; m5.xlarge=0; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=117; r5.2xlarge=46; r5.large=27; r5.xlarge=0; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=63; z1d.2xlarge=0; z1d.large=31; z1d.xlarge=31},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,normal,0.2,40,43,RESHIV2,239.27999999999992,85, 27, 54, 143, 47, 79, 0, 21, 60, 67, 27, 0, 42, 0, 21, 0, 0, 116, 45, 26, 0, 19, 0, 61, 0, 30, 30,{c5.2xlarge=85; c5.xlarge=27; c5a.2xlarge=54; c5a.xlarge=143; d3.2xlarge=47; d3.xlarge=79; i3.2xlarge=0; i3.large=21; i3.xlarge=60; m5.2xlarge=67; m5.large=27; m5.xlarge=0; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=116; r5.2xlarge=45; r5.large=26; r5.xlarge=0; r5a.2xlarge=19; r5a.large=0; r5a.xlarge=61; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=30},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,normal,0.2,40,43,RESHIV3,239.35999999999996,86, 27, 53, 142, 46, 80, 0, 21, 61, 69, 26, 0, 40, 0, 22, 0, 0, 115, 45, 28, 0, 19, 0, 61, 0, 29, 30,{c5.2xlarge=86; c5.xlarge=27; c5a.2xlarge=53; c5a.xlarge=142; d3.2xlarge=46; d3.xlarge=80; i3.2xlarge=0; i3.large=21; i3.xlarge=61; m5.2xlarge=69; m5.large=26; m5.xlarge=0; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=22; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=115; r5.2xlarge=45; r5.large=28; r5.xlarge=0; r5a.2xlarge=19; r5a.large=0; r5a.xlarge=61; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=30},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,normal,0.2,40,43,RESHIMAX,238.1499999999999,85, 27, 54, 143, 46, 78, 0, 20, 59, 69, 28, 0, 40, 0, 21, 0, 0, 116, 46, 28, 0, 19, 0, 61, 0, 30, 30,{c5.2xlarge=85; c5.xlarge=27; c5a.2xlarge=54; c5a.xlarge=143; d3.2xlarge=46; d3.xlarge=78; i3.2xlarge=0; i3.large=20; i3.xlarge=59; m5.2xlarge=69; m5.large=28; m5.xlarge=0; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=116; r5.2xlarge=46; r5.large=28; r5.xlarge=0; r5a.2xlarge=19; r5a.large=0; r5a.xlarge=61; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=30},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,normal,0.2,40,43,RESHIFCFS,237.92999999999986,84, 27, 53, 140, 47, 76, 0, 20, 60, 68, 26, 0, 42, 0, 21, 0, 0, 119, 50, 27, 0, 19, 0, 62, 0, 29, 30,{c5.2xlarge=84; c5.xlarge=27; c5a.2xlarge=53; c5a.xlarge=140; d3.2xlarge=47; d3.xlarge=76; i3.2xlarge=0; i3.large=20; i3.xlarge=60; m5.2xlarge=68; m5.large=26; m5.xlarge=0; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=119; r5.2xlarge=50; r5.large=27; r5.xlarge=0; r5a.2xlarge=19; r5a.large=0; r5a.xlarge=62; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=30},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
eager,normal,0.2,40,44,MINMIN,238.05999999999983,115, 56, 56, 0, 24, 0, 0, 81, 61, 44, 27, 0, 21, 42, 40, 0, 96, 115, 22, 54, 47, 20, 0, 21, 30, 28, 0,{c5.2xlarge=115; c5.xlarge=56; c5a.2xlarge=56; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=0; i3.large=81; i3.xlarge=61; m5.2xlarge=44; m5.large=27; m5.xlarge=0; m5a.2xlarge=21; m5a.large=42; m5a.xlarge=40; m5zn.2xlarge=0; m5zn.large=96; m5zn.xlarge=115; r5.2xlarge=22; r5.large=54; r5.xlarge=47; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=30; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.2,40,44,MAXMIN,234.4299999999998,114, 58, 54, 0, 24, 0, 0, 82, 60, 44, 26, 0, 21, 42, 41, 0, 96, 117, 23, 52, 47, 19, 0, 20, 31, 29, 0,{c5.2xlarge=114; c5.xlarge=58; c5a.2xlarge=54; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=0; i3.large=82; i3.xlarge=60; m5.2xlarge=44; m5.large=26; m5.xlarge=0; m5a.2xlarge=21; m5a.large=42; m5a.xlarge=41; m5zn.2xlarge=0; m5zn.large=96; m5zn.xlarge=117; r5.2xlarge=23; r5.large=52; r5.xlarge=47; r5a.2xlarge=19; r5a.large=0; r5a.xlarge=20; z1d.2xlarge=31; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.2,40,44,MCT,234.75999999999988,114, 55, 55, 0, 24, 0, 0, 81, 61, 45, 26, 0, 20, 43, 41, 0, 94, 115, 22, 54, 50, 20, 0, 21, 31, 28, 0,{c5.2xlarge=114; c5.xlarge=55; c5a.2xlarge=55; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=0; i3.large=81; i3.xlarge=61; m5.2xlarge=45; m5.large=26; m5.xlarge=0; m5a.2xlarge=20; m5a.large=43; m5a.xlarge=41; m5zn.2xlarge=0; m5zn.large=94; m5zn.xlarge=115; r5.2xlarge=22; r5.large=54; r5.xlarge=50; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=31; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.2,40,44,ROUNDROBIN,253.6599999999998,114, 62, 55, 0, 24, 0, 0, 82, 60, 45, 26, 0, 20, 43, 40, 0, 94, 114, 23, 52, 48, 19, 0, 21, 29, 29, 0,{c5.2xlarge=114; c5.xlarge=62; c5a.2xlarge=55; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=0; i3.large=82; i3.xlarge=60; m5.2xlarge=45; m5.large=26; m5.xlarge=0; m5a.2xlarge=20; m5a.large=43; m5a.xlarge=40; m5zn.2xlarge=0; m5zn.large=94; m5zn.xlarge=114; r5.2xlarge=23; r5.large=52; r5.xlarge=48; r5a.2xlarge=19; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=29; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.2,40,44,STATIC,232.31999999999985,122, 63, 58, 0, 22, 0, 0, 70, 54, 43, 23, 0, 17, 37, 38, 0, 109, 138, 22, 46, 42, 16, 0, 19, 31, 30, 0,{c5.2xlarge=122; c5.xlarge=63; c5a.2xlarge=58; c5a.xlarge=0; d3.2xlarge=22; d3.xlarge=0; i3.2xlarge=0; i3.large=70; i3.xlarge=54; m5.2xlarge=43; m5.large=23; m5.xlarge=0; m5a.2xlarge=17; m5a.large=37; m5a.xlarge=38; m5zn.2xlarge=0; m5zn.large=109; m5zn.xlarge=138; r5.2xlarge=22; r5.large=46; r5.xlarge=42; r5a.2xlarge=16; r5a.large=0; r5a.xlarge=19; z1d.2xlarge=31; z1d.large=30; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
