Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.15,40,0,MINMIN,356.97,0, 56, 73, 52, 76, 46, 25, 18, 0, 54, 28, 79, 44, 0, 42, 77, 0, 24, 0, 24, 56, 77, 61, 66, 0, 0, 22,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=73; c5a.xlarge=52; d3.2xlarge=76; d3.xlarge=46; i3.2xlarge=25; i3.large=18; i3.xlarge=0; m5.2xlarge=54; m5.large=28; m5.xlarge=79; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=42; m5zn.2xlarge=77; m5zn.large=0; m5zn.xlarge=24; r5.2xlarge=0; r5.large=24; r5.xlarge=56; r5a.2xlarge=77; r5a.large=61; r5a.xlarge=66; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=22},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.15,40,35,NOML,356.97,0, 103, 0, 52, 29, 22, 35, 41, 42, 44, 0, 56, 47, 0, 0, 111, 74, 40, 51, 0, 62, 57, 0, 46, 37, 51, 0,{c5.2xlarge=0; c5.xlarge=103; c5a.2xlarge=0; c5a.xlarge=52; d3.2xlarge=29; d3.xlarge=22; i3.2xlarge=35; i3.large=41; i3.xlarge=42; m5.2xlarge=44; m5.large=0; m5.xlarge=56; m5a.2xlarge=47; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=111; m5zn.large=74; m5zn.xlarge=40; r5.2xlarge=51; r5.large=0; r5.xlarge=62; r5a.2xlarge=57; r5a.large=0; r5a.xlarge=46; z1d.2xlarge=37; z1d.large=51; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,exponential,0.15,40,35,CUSTOMCLUSTERNOML,356.97,0, 106, 0, 22, 36, 35, 58, 43, 42, 58, 0, 67, 49, 0, 0, 127, 38, 44, 51, 0, 61, 53, 0, 40, 37, 33, 0,{c5.2xlarge=0; c5.xlarge=106; c5a.2xlarge=0; c5a.xlarge=22; d3.2xlarge=36; d3.xlarge=35; i3.2xlarge=58; i3.large=43; i3.xlarge=42; m5.2xlarge=58; m5.large=0; m5.xlarge=67; m5a.2xlarge=49; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=127; m5zn.large=38; m5zn.xlarge=44; r5.2xlarge=51; r5.large=0; r5.xlarge=61; r5a.2xlarge=53; r5a.large=0; r5a.xlarge=40; z1d.2xlarge=37; z1d.large=33; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,exponential,0.15,40,35,TEXTDISTANCE,356.97,0, 92, 0, 39, 27, 34, 42, 49, 36, 71, 0, 72, 42, 0, 0, 127, 43, 50, 68, 0, 54, 40, 0, 44, 31, 39, 0,{c5.2xlarge=0; c5.xlarge=92; c5a.2xlarge=0; c5a.xlarge=39; d3.2xlarge=27; d3.xlarge=34; i3.2xlarge=42; i3.large=49; i3.xlarge=36; m5.2xlarge=71; m5.large=0; m5.xlarge=72; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=127; m5zn.large=43; m5zn.xlarge=50; r5.2xlarge=68; r5.large=0; r5.xlarge=54; r5a.2xlarge=40; r5a.large=0; r5a.xlarge=44; z1d.2xlarge=31; z1d.large=39; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,exponential,0.15,40,35,CRITICALPATH,356.97,0, 99, 0, 47, 31, 37, 45, 35, 51, 43, 0, 47, 35, 0, 0, 116, 86, 40, 50, 0, 52, 35, 0, 43, 44, 64, 0,{c5.2xlarge=0; c5.xlarge=99; c5a.2xlarge=0; c5a.xlarge=47; d3.2xlarge=31; d3.xlarge=37; i3.2xlarge=45; i3.large=35; i3.xlarge=51; m5.2xlarge=43; m5.large=0; m5.xlarge=47; m5a.2xlarge=35; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=116; m5zn.large=86; m5zn.xlarge=40; r5.2xlarge=50; r5.large=0; r5.xlarge=52; r5a.2xlarge=35; r5a.large=0; r5a.xlarge=43; z1d.2xlarge=44; z1d.large=64; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,exponential,0.15,40,35,CRITICALPATHREVERSE,356.97,0, 107, 0, 38, 30, 34, 36, 45, 36, 39, 0, 56, 48, 0, 0, 121, 78, 43, 49, 0, 52, 41, 0, 41, 40, 66, 0,{c5.2xlarge=0; c5.xlarge=107; c5a.2xlarge=0; c5a.xlarge=38; d3.2xlarge=30; d3.xlarge=34; i3.2xlarge=36; i3.large=45; i3.xlarge=36; m5.2xlarge=39; m5.large=0; m5.xlarge=56; m5a.2xlarge=48; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=121; m5zn.large=78; m5zn.xlarge=43; r5.2xlarge=49; r5.large=0; r5.xlarge=52; r5a.2xlarge=41; r5a.large=0; r5a.xlarge=41; z1d.2xlarge=40; z1d.large=66; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,exponential,0.15,40,35,RESHIV2,356.97,0, 94, 0, 43, 26, 31, 47, 31, 35, 47, 0, 52, 42, 0, 0, 119, 85, 43, 59, 0, 47, 50, 0, 36, 44, 69, 0,{c5.2xlarge=0; c5.xlarge=94; c5a.2xlarge=0; c5a.xlarge=43; d3.2xlarge=26; d3.xlarge=31; i3.2xlarge=47; i3.large=31; i3.xlarge=35; m5.2xlarge=47; m5.large=0; m5.xlarge=52; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=119; m5zn.large=85; m5zn.xlarge=43; r5.2xlarge=59; r5.large=0; r5.xlarge=47; r5a.2xlarge=50; r5a.large=0; r5a.xlarge=36; z1d.2xlarge=44; z1d.large=69; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,exponential,0.15,40,35,RESHIV3,356.97,0, 94, 0, 46, 26, 40, 45, 38, 29, 45, 0, 47, 51, 0, 0, 119, 74, 41, 58, 0, 56, 34, 0, 47, 42, 68, 0,{c5.2xlarge=0; c5.xlarge=94; c5a.2xlarge=0; c5a.xlarge=46; d3.2xlarge=26; d3.xlarge=40; i3.2xlarge=45; i3.large=38; i3.xlarge=29; m5.2xlarge=45; m5.large=0; m5.xlarge=47; m5a.2xlarge=51; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=119; m5zn.large=74; m5zn.xlarge=41; r5.2xlarge=58; r5.large=0; r5.xlarge=56; r5a.2xlarge=34; r5a.large=0; r5a.xlarge=47; z1d.2xlarge=42; z1d.large=68; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,exponential,0.15,40,35,RESHIMAX,356.97,0, 109, 0, 49, 30, 43, 34, 40, 38, 33, 0, 47, 38, 0, 0, 129, 79, 45, 63, 0, 38, 44, 0, 29, 40, 72, 0,{c5.2xlarge=0; c5.xlarge=109; c5a.2xlarge=0; c5a.xlarge=49; d3.2xlarge=30; d3.xlarge=43; i3.2xlarge=34; i3.large=40; i3.xlarge=38; m5.2xlarge=33; m5.large=0; m5.xlarge=47; m5a.2xlarge=38; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=129; m5zn.large=79; m5zn.xlarge=45; r5.2xlarge=63; r5.large=0; r5.xlarge=38; r5a.2xlarge=44; r5a.large=0; r5a.xlarge=29; z1d.2xlarge=40; z1d.large=72; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,exponential,0.15,40,35,RESHIFCFS,356.97,0, 109, 0, 45, 31, 34, 38, 37, 35, 38, 0, 41, 43, 0, 0, 122, 85, 42, 48, 0, 52, 47, 0, 35, 46, 72, 0,{c5.2xlarge=0; c5.xlarge=109; c5a.2xlarge=0; c5a.xlarge=45; d3.2xlarge=31; d3.xlarge=34; i3.2xlarge=38; i3.large=37; i3.xlarge=35; m5.2xlarge=38; m5.large=0; m5.xlarge=41; m5a.2xlarge=43; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=122; m5zn.large=85; m5zn.xlarge=42; r5.2xlarge=48; r5.large=0; r5.xlarge=52; r5a.2xlarge=47; r5a.large=0; r5a.xlarge=35; z1d.2xlarge=46; z1d.large=72; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,exponential,0.15,40,36,MINMIN,356.97,21, 71, 134, 0, 0, 19, 0, 46, 76, 33, 0, 51, 98, 28, 70, 49, 0, 28, 49, 27, 0, 23, 73, 28, 50, 26, 0,{c5.2xlarge=21; c5.xlarge=71; c5a.2xlarge=134; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=19; i3.2xlarge=0; i3.large=46; i3.xlarge=76; m5.2xlarge=33; m5.large=0; m5.xlarge=51; m5a.2xlarge=98; m5a.large=28; m5a.xlarge=70; m5zn.2xlarge=49; m5zn.large=0; m5zn.xlarge=28; r5.2xlarge=49; r5.large=27; r5.xlarge=0; r5a.2xlarge=23; r5a.large=73; r5a.xlarge=28; z1d.2xlarge=50; z1d.large=26; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.15,40,36,MAXMIN,356.97,36, 71, 115, 0, 0, 21, 0, 51, 87, 36, 0, 46, 99, 18, 83, 39, 0, 21, 51, 18, 0, 37, 70, 25, 42, 34, 0,{c5.2xlarge=36; c5.xlarge=71; c5a.2xlarge=115; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=21; i3.2xlarge=0; i3.large=51; i3.xlarge=87; m5.2xlarge=36; m5.large=0; m5.xlarge=46; m5a.2xlarge=99; m5a.large=18; m5a.xlarge=83; m5zn.2xlarge=39; m5zn.large=0; m5zn.xlarge=21; r5.2xlarge=51; r5.large=18; r5.xlarge=0; r5a.2xlarge=37; r5a.large=70; r5a.xlarge=25; z1d.2xlarge=42; z1d.large=34; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.15,40,36,MCT,356.97,30, 74, 133, 0, 0, 23, 0, 49, 93, 35, 0, 28, 95, 13, 90, 48, 0, 23, 46, 21, 0, 34, 81, 15, 33, 36, 0,{c5.2xlarge=30; c5.xlarge=74; c5a.2xlarge=133; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=23; i3.2xlarge=0; i3.large=49; i3.xlarge=93; m5.2xlarge=35; m5.large=0; m5.xlarge=28; m5a.2xlarge=95; m5a.large=13; m5a.xlarge=90; m5zn.2xlarge=48; m5zn.large=0; m5zn.xlarge=23; r5.2xlarge=46; r5.large=21; r5.xlarge=0; r5a.2xlarge=34; r5a.large=81; r5a.xlarge=15; z1d.2xlarge=33; z1d.large=36; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.15,40,36,ROUNDROBIN,356.97,60, 102, 167, 0, 0, 0, 0, 56, 122, 58, 0, 3, 113, 0, 76, 29, 0, 0, 18, 0, 0, 61, 69, 5, 0, 61, 0,{c5.2xlarge=60; c5.xlarge=102; c5a.2xlarge=167; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=56; i3.xlarge=122; m5.2xlarge=58; m5.large=0; m5.xlarge=3; m5a.2xlarge=113; m5a.large=0; m5a.xlarge=76; m5zn.2xlarge=29; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=18; r5.large=0; r5.xlarge=0; r5a.2xlarge=61; r5a.large=69; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=61; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.15,40,36,STATIC,356.97,28, 75, 134, 0, 0, 24, 0, 53, 63, 23, 0, 51, 93, 18, 76, 52, 0, 32, 44, 18, 0, 27, 73, 37, 52, 27, 0,{c5.2xlarge=28; c5.xlarge=75; c5a.2xlarge=134; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=24; i3.2xlarge=0; i3.large=53; i3.xlarge=63; m5.2xlarge=23; m5.large=0; m5.xlarge=51; m5a.2xlarge=93; m5a.large=18; m5a.xlarge=76; m5zn.2xlarge=52; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=44; r5.large=18; r5.xlarge=0; r5a.2xlarge=27; r5a.large=73; r5a.xlarge=37; z1d.2xlarge=52; z1d.large=27; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.15,40,36,NOML,356.97,53, 97, 132, 0, 0, 28, 0, 38, 47, 35, 0, 56, 36, 27, 48, 61, 0, 43, 51, 32, 0, 29, 63, 28, 59, 37, 0,{c5.2xlarge=53; c5.xlarge=97; c5a.2xlarge=132; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=28; i3.2xlarge=0; i3.large=38; i3.xlarge=47; m5.2xlarge=35; m5.large=0; m5.xlarge=56; m5a.2xlarge=36; m5a.large=27; m5a.xlarge=48; m5zn.2xlarge=61; m5zn.large=0; m5zn.xlarge=43; r5.2xlarge=51; r5.large=32; r5.xlarge=0; r5a.2xlarge=29; r5a.large=63; r5a.xlarge=28; z1d.2xlarge=59; z1d.large=37; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.15,40,36,CUSTOMCLUSTERNOML,356.97,56, 90, 122, 0, 0, 40, 0, 28, 42, 39, 0, 56, 56, 24, 45, 73, 0, 42, 51, 32, 0, 29, 40, 28, 74, 33, 0,{c5.2xlarge=56; c5.xlarge=90; c5a.2xlarge=122; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=40; i3.2xlarge=0; i3.large=28; i3.xlarge=42; m5.2xlarge=39; m5.large=0; m5.xlarge=56; m5a.2xlarge=56; m5a.large=24; m5a.xlarge=45; m5zn.2xlarge=73; m5zn.large=0; m5zn.xlarge=42; r5.2xlarge=51; r5.large=32; r5.xlarge=0; r5a.2xlarge=29; r5a.large=40; r5a.xlarge=28; z1d.2xlarge=74; z1d.large=33; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.15,40,36,TEXTDISTANCE,356.97,34, 82, 94, 0, 0, 37, 0, 46, 48, 42, 0, 71, 63, 30, 49, 72, 0, 46, 57, 39, 0, 26, 47, 29, 61, 27, 0,{c5.2xlarge=34; c5.xlarge=82; c5a.2xlarge=94; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=37; i3.2xlarge=0; i3.large=46; i3.xlarge=48; m5.2xlarge=42; m5.large=0; m5.xlarge=71; m5a.2xlarge=63; m5a.large=30; m5a.xlarge=49; m5zn.2xlarge=72; m5zn.large=0; m5zn.xlarge=46; r5.2xlarge=57; r5.large=39; r5.xlarge=0; r5a.2xlarge=26; r5a.large=47; r5a.xlarge=29; z1d.2xlarge=61; z1d.large=27; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.15,40,36,CRITICALPATH,356.97,45, 95, 118, 0, 0, 41, 0, 38, 46, 33, 0, 46, 39, 32, 51, 72, 0, 52, 47, 36, 0, 25, 42, 35, 61, 46, 0,{c5.2xlarge=45; c5.xlarge=95; c5a.2xlarge=118; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=41; i3.2xlarge=0; i3.large=38; i3.xlarge=46; m5.2xlarge=33; m5.large=0; m5.xlarge=46; m5a.2xlarge=39; m5a.large=32; m5a.xlarge=51; m5zn.2xlarge=72; m5zn.large=0; m5zn.xlarge=52; r5.2xlarge=47; r5.large=36; r5.xlarge=0; r5a.2xlarge=25; r5a.large=42; r5a.xlarge=35; z1d.2xlarge=61; z1d.large=46; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.15,40,36,CRITICALPATHREVERSE,356.97,42, 94, 122, 0, 0, 49, 0, 57, 39, 28, 0, 49, 49, 32, 34, 69, 0, 43, 50, 38, 0, 30, 43, 23, 59, 50, 0,{c5.2xlarge=42; c5.xlarge=94; c5a.2xlarge=122; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=49; i3.2xlarge=0; i3.large=57; i3.xlarge=39; m5.2xlarge=28; m5.large=0; m5.xlarge=49; m5a.2xlarge=49; m5a.large=32; m5a.xlarge=34; m5zn.2xlarge=69; m5zn.large=0; m5zn.xlarge=43; r5.2xlarge=50; r5.large=38; r5.xlarge=0; r5a.2xlarge=30; r5a.large=43; r5a.xlarge=23; z1d.2xlarge=59; z1d.large=50; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=0}
